Номер варианта,ID,INCOME_BASE_TYPE,CREDIT_PURPOSE,INSURANCE_FLAG,DTI,SEX,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,EMPL_TYPE,EMPL_SIZE,BANKACCOUNT_FLAG,Period_at_work,age,EMPL_PROPERTY,EMPL_FORM,FAMILY_STATUS,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage,cluster
14,1023254,0,4,1.0,0.49,0,1,0,4,9,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023274,3,0,1.0,0.51,0,2,0,4,5,3,3.0,71.0,37.0,8,2,3,3.0,2.0,2.0,1.0,1.0,0.0340909091,0.0,2.0,1.0,0.0,0.7142857143,5.0,2.0,85.0,7.0,2.0,0.0,2.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,1023294,2,4,1.0,0.31,1,0,0,6,1,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023314,3,9,0.0,0.3,1,0,0,4,7,1,1.0,7.0,51.0,2,6,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,1.0,2.0,24.0,3.0,1.0,0.0,6.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1023334,2,9,1.0,0.32,1,0,0,4,7,3,0.0,80.0,27.0,11,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023354,3,9,1.0,0.49,0,0,0,1,1,1,0.0,7.0,31.0,8,4,6,4.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2222222222,2.0,7.0,126.0,9.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,1023374,4,9,1.0,0.37,0,0,0,7,6,3,0.0,204.0,46.0,8,6,6,0.0,0.0,0.0,0.0,0.0,0.2688172043,0.0,0.0,0.0,0.0,0.0,0.0,5.0,68.0,5.0,0.0,3.0,29.0,76.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
14,1023394,2,9,0.0,0.17,0,0,0,4,1,5,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023414,4,9,1.0,0.59,1,1,0,7,5,4,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023434,4,9,0.0,0.22,0,1,0,4,1,1,0.0,13.0,30.0,8,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,18.0,2.0,0.0,1.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1023454,3,9,0.0,0.41,0,0,0,4,7,1,1.0,14.0,30.0,8,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666667,2.0,1.0,32.0,3.0,1.0,1.0,8.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1023474,1,9,0.0,0.4,0,0,0,4,2,8,1.0,99.0,44.0,11,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023494,0,0,1.0,0.56,0,2,0,7,1,3,0.0,84.0,44.0,4,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023514,4,4,0.0,0.05,1,2,0,4,5,3,0.0,54.0,36.0,2,6,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,2.0,0.0,2.0,6.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1023534,2,4,1.0,0.26,1,1,0,7,7,3,0.0,30.0,25.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023554,0,8,1.0,0.33,1,0,0,7,7,3,0.0,9.0,40.0,7,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023574,4,9,1.0,0.17,1,0,0,4,3,1,0.0,7.0,44.0,2,6,3,2.0,2.0,2.0,2.0,2.0,0.0441176471,1.0,1.0,0.0,0.0,0.4,2.0,3.0,65.0,5.0,1.0,1.0,2.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1023594,3,9,0.0,0.29,1,0,0,4,7,5,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023614,0,9,0.0,0.4,0,0,0,3,2,8,1.0,61.0,41.0,11,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023634,0,9,1.0,0.38,1,0,0,1,3,1,0.0,35.0,38.0,8,6,3,0.0,0.0,0.0,0.0,0.0,0.0188679245,0.0,0.0,0.0,0.0,0.0,0.0,2.0,52.0,2.0,0.0,0.0,72.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1023654,2,9,1.0,0.49,0,0,0,7,6,3,0.0,66.0,51.0,9,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023674,0,8,0.0,0.4,1,0,0,3,2,8,0.0,47.0,31.0,11,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023694,2,9,1.0,0.33,0,0,0,4,9,3,1.0,14.0,25.0,2,3,5,3.0,2.0,2.0,2.0,2.0,0.0377358491,0.0,1.0,0.0,0.0,0.4,2.0,3.0,51.0,5.0,1.0,0.0,4.0,39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
14,1023714,0,9,1.0,0.52,0,1,0,4,5,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023734,2,9,1.0,0.33,1,0,0,1,5,3,0.0,7.0,28.0,2,6,6,2.0,2.0,2.0,2.0,2.0,0.256097561,0.0,0.0,0.0,0.0,0.3333333333,2.0,4.0,61.0,6.0,1.0,0.0,6.0,89.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
14,1023754,2,9,1.0,0.37,1,0,0,7,6,3,0.0,122.0,29.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023774,2,7,0.0,0.24,0,1,0,4,7,3,1.0,42.0,31.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023794,2,9,0.0,0.49,1,1,0,7,1,2,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023814,0,9,1.0,0.58,1,0,0,4,6,3,1.0,36.0,42.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023834,2,4,0.0,0.17,1,1,0,7,6,3,0.0,17.0,29.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023854,2,4,1.0,0.22,0,0,0,1,5,3,0.0,111.0,35.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1023874,2,8,1.0,0.55,1,0,2,4,7,3,0.0,19.0,34.0,3,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,6.0,2.0,0.0,1.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1023894,4,7,0.0,0.52,1,1,0,1,7,1,0.0,118.0,31.0,12,6,3,3.0,2.0,1.0,1.0,0.0,0.0161290323,1.0,0.0,0.0,0.0,0.75,3.0,1.0,61.0,4.0,2.0,0.0,11.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1023914,0,9,1.0,0.37,0,1,0,3,1,3,3.0,80.0,36.0,2,1,3,3.0,3.0,3.0,2.0,2.0,0.1571428571,0.0,1.0,0.0,0.0,0.125,1.0,7.0,59.0,8.0,1.0,0.0,4.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
14,1023934,3,9,0.0,0.51,0,1,0,4,7,1,0.0,6.0,31.0,8,6,6,1.0,0.0,0.0,0.0,0.0,0.0081300813,1.0,0.0,0.0,0.0,0.3333333333,1.0,2.0,122.0,3.0,0.0,1.0,27.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1023954,2,4,1.0,0.59,1,0,0,4,7,3,1.0,63.0,29.0,3,2,3,3.0,1.0,0.0,0.0,0.0,0.0677966102,1.0,1.0,1.0,0.0,0.4166666667,5.0,7.0,110.0,12.0,2.0,2.0,2.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,1023974,2,9,0.0,0.33,0,0,0,4,7,3,0.0,36.0,32.0,8,2,6,0.0,0.0,0.0,0.0,0.0,0.0344827586,1.0,0.0,0.0,0.0,1.0,2.0,0.0,28.0,2.0,2.0,0.0,6.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1023994,0,9,1.0,0.17,1,0,0,1,5,3,0.0,35.0,36.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024014,2,8,1.0,0.14,0,0,0,6,6,3,0.0,18.0,40.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024034,4,3,1.0,0.2,0,0,0,7,7,1,0.0,31.0,45.0,2,6,6,1.0,1.0,1.0,1.0,1.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1024054,4,8,1.0,0.2,1,0,0,4,7,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024074,2,3,1.0,0.22,1,2,0,4,9,3,0.0,6.0,33.0,8,6,3,1.0,1.0,1.0,1.0,1.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1024094,4,9,1.0,0.36,1,1,0,7,5,1,0.0,53.0,44.0,8,6,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,3.0,58.0,4.0,1.0,1.0,16.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1024114,2,9,1.0,0.59,0,0,0,4,7,3,0.0,22.0,37.0,3,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.375,3.0,5.0,37.0,8.0,3.0,3.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,1024134,0,6,1.0,0.27,1,1,0,4,3,1,0.0,39.0,40.0,2,6,3,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,19.0,3.0,1.0,0.0,32.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1024154,4,3,1.0,0.49,0,1,0,6,7,3,0.0,10.0,42.0,8,2,3,4.0,2.0,0.0,0.0,0.0,0.1589403974,0.0,0.0,0.0,0.0,0.2,2.0,8.0,127.0,10.0,0.0,1.0,14.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,1024174,2,4,1.0,0.27,1,1,0,4,5,3,0.0,12.0,45.0,8,6,3,1.0,1.0,0.0,0.0,0.0,0.0234375,1.0,0.0,0.0,0.0,0.2,1.0,4.0,125.0,5.0,1.0,2.0,28.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1024194,2,8,0.0,0.43,0,1,0,4,7,3,0.0,12.0,42.0,4,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024214,4,8,1.0,0.4,1,0,0,7,1,3,0.0,123.0,56.0,6,5,3,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1666666667,1.0,5.0,122.0,6.0,1.0,2.0,4.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,1024234,4,9,0.0,0.29,1,0,0,1,5,4,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024254,2,9,1.0,0.3,0,0,0,4,7,3,1.0,110.0,42.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024274,0,9,1.0,0.49,1,0,0,7,1,3,3.0,6.0,57.0,2,3,3,1.0,1.0,1.0,1.0,1.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024294,4,0,1.0,0.24,1,1,0,4,3,1,0.0,7.0,44.0,2,6,3,0.0,0.0,0.0,0.0,0.0,0.1066666667,1.0,0.0,0.0,0.0,0.6,3.0,2.0,201.0,5.0,0.0,0.0,36.0,88.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
14,1024314,4,4,1.0,0.4,0,0,0,6,1,3,0.0,54.0,34.0,8,6,6,1.0,1.0,1.0,1.0,1.0,0.0090909091,0.0,0.0,0.0,0.0,0.6666666667,4.0,2.0,109.0,6.0,1.0,0.0,11.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1024334,4,9,0.0,0.4,0,1,0,4,5,3,0.0,99.0,30.0,9,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024354,4,9,1.0,0.31,0,1,0,4,3,2,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024374,4,8,1.0,0.35,1,1,0,1,1,3,0.0,14.0,26.0,8,2,3,2.0,2.0,0.0,0.0,0.0,0.1739130435,1.0,1.0,1.0,1.0,0.5,2.0,2.0,19.0,4.0,1.0,1.0,1.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,1024394,3,9,1.0,0.49,0,0,0,7,7,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024414,2,9,1.0,0.4,1,0,0,7,5,3,0.0,26.0,26.0,9,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024434,2,8,1.0,0.3,0,0,0,4,1,3,0.0,22.0,31.0,8,6,6,6.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6,3.0,2.0,41.0,5.0,2.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
14,1024454,4,8,1.0,0.38,1,2,0,7,7,3,0.0,19.0,28.0,8,6,6,6.0,3.0,3.0,1.0,1.0,0.0324324324,0.0,2.0,1.0,1.0,0.16,4.0,21.0,179.0,25.0,2.0,3.0,0.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,1024474,4,4,0.0,0.23,1,0,0,3,7,3,0.0,271.0,47.0,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024494,2,9,0.0,0.32,0,0,0,3,7,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024514,4,9,1.0,0.48,1,0,0,5,3,1,0.0,18.0,35.0,8,6,3,1.0,1.0,1.0,0.0,0.0,0.0961538462,1.0,0.0,0.0,0.0,0.6,3.0,2.0,47.0,5.0,3.0,2.0,6.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1024534,0,4,1.0,0.5,1,1,0,4,6,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024554,2,9,1.0,0.59,0,2,0,1,6,3,0.0,41.0,40.0,9,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024574,4,9,0.0,0.26,1,2,0,4,7,3,0.0,10.0,29.0,7,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024594,2,9,0.0,0.48,1,1,0,7,7,3,0.0,8.0,28.0,9,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024614,4,4,0.0,0.13,0,0,0,4,4,3,0.0,12.0,37.0,8,6,3,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.5,1.0,1.0,46.0,2.0,0.0,1.0,18.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1024634,4,9,0.0,0.49,1,0,0,1,7,3,0.0,27.0,40.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024654,0,4,1.0,0.41,1,0,0,7,4,3,0.0,32.0,26.0,8,6,6,2.0,2.0,2.0,2.0,2.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1024674,3,7,1.0,0.47,0,1,0,4,5,1,0.0,10.0,41.0,7,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024694,4,9,1.0,0.26,1,0,0,7,5,1,0.0,60.0,56.0,8,6,3,1.0,1.0,0.0,0.0,0.0,0.0111111111,1.0,0.0,0.0,0.0,0.0,0.0,4.0,89.0,4.0,0.0,2.0,5.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1024714,0,8,1.0,0.31,0,2,0,1,7,4,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024734,2,9,1.0,0.47,1,1,0,1,7,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024754,0,8,0.0,0.43,0,0,0,4,5,1,0.0,62.0,33.0,11,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024774,2,1,0.0,0.47,1,0,0,5,7,3,0.0,27.0,23.0,11,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024794,4,9,0.0,0.48,0,0,0,1,5,1,0.0,42.0,55.0,8,6,6,2.0,1.0,0.0,0.0,0.0,0.0040567951,1.0,2.0,0.0,0.0,0.44,11.0,14.0,491.0,25.0,5.0,0.0,3.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,1024814,2,8,1.0,0.46,1,1,0,7,6,3,0.0,22.0,32.0,2,6,3,1.0,1.0,1.0,1.0,1.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1024834,4,9,1.0,0.5,1,0,0,4,5,3,0.0,85.0,35.0,8,6,6,1.0,0.0,0.0,0.0,0.0,0.0247524752,1.0,1.0,0.0,0.0,0.25,3.0,5.0,197.0,8.0,2.0,0.0,4.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,1024854,2,9,0.0,0.44,0,1,0,4,1,3,0.0,97.0,32.0,2,3,3,2.0,1.0,1.0,0.0,0.0,0.0857142857,0.0,0.0,0.0,0.0,0.5,2.0,2.0,64.0,4.0,1.0,2.0,11.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1024874,4,4,1.0,0.2,1,1,0,6,5,3,0.0,110.0,38.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024894,0,9,1.0,0.59,0,0,0,4,7,3,1.0,374.0,51.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024914,2,7,1.0,0.19,0,2,0,1,1,3,0.0,19.0,34.0,3,6,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,23.0,2.0,1.0,1.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1024934,0,0,0.0,0.32,0,1,0,4,7,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1024954,4,9,0.0,0.35,0,1,0,4,5,3,0.0,33.0,50.0,11,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
